race_id,year,round,race_name,circuit,date,driver,team,finish_pos,grid_pos,points,status
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,GAS,Alpine,10.0,9.0,1.0,Finished
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,ALB,Williams,11.0,12.0,0.0,Finished
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,OCO,Haas F1 Team,12.0,20.0,0.0,Finished
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,SAI,Williams,13.0,15.0,0.0,Finished
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,ALO,Aston Martin,14.0,11.0,0.0,Finished
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,COL,Alpine,15.0,16.0,0.0,Finished
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,STR,Aston Martin,16.0,14.0,0.0,Finished
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,TSU,Red Bull Racing,17.0,17.0,0.0,Finished
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,HAM,Ferrari,18.0,13.0,0.0,Retired
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,LEC,Ferrari,19.0,3.0,0.0,Retired
2025_R21,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09,BOR,Kick Sauber,20.0,18.0,0.0,Retired
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,VER,Red Bull Racing,1.0,2.0,25.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,RUS,Mercedes,2.0,4.0,18.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,ANT,Mercedes,3.0,17.0,15.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,LEC,Ferrari,4.0,9.0,12.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,SAI,Williams,5.0,3.0,10.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,HAD,Racing Bulls,6.0,8.0,8.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,HUL,Kick Sauber,7.0,11.0,6.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,HAM,Ferrari,8.0,19.0,4.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,OCO,Haas F1 Team,9.0,13.0,2.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,BEA,Haas F1 Team,10.0,14.0,1.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,ALO,Aston Martin,11.0,7.0,0.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,TSU,Red Bull Racing,12.0,20.0,0.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,GAS,Alpine,13.0,10.0,0.0,Finished
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,LAW,Racing Bulls,14.0,6.0,0.0,Lapped
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,COL,Alpine,15.0,15.0,0.0,Lapped
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,ALB,Williams,16.0,16.0,0.0,Retired
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,BOR,Kick Sauber,17.0,18.0,0.0,Retired
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,STR,Aston Martin,18.0,12.0,0.0,Retired
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,NOR,McLaren,19.0,1.0,0.0,Disqualified
2025_R22,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23,PIA,McLaren,20.0,5.0,0.0,Disqualified
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,VER,Red Bull Racing,1.0,3.0,25.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,PIA,McLaren,2.0,1.0,18.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,SAI,Williams,3.0,7.0,15.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,NOR,McLaren,4.0,2.0,12.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,ANT,Mercedes,5.0,5.0,10.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,RUS,Mercedes,6.0,4.0,8.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,ALO,Aston Martin,7.0,8.0,6.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,LEC,Ferrari,8.0,10.0,4.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,LAW,Racing Bulls,9.0,12.0,2.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,TSU,Red Bull Racing,10.0,15.0,1.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,ALB,Williams,11.0,14.0,0.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,HAM,Ferrari,12.0,17.0,0.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,BOR,Kick Sauber,13.0,19.0,0.0,Finished
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,COL,Alpine,14.0,20.0,0.0,Lapped
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,OCO,Haas F1 Team,15.0,16.0,0.0,Lapped
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,GAS,Alpine,16.0,9.0,0.0,Lapped
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,STR,Aston Martin,17.0,18.0,0.0,Retired
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,HAD,Racing Bulls,18.0,6.0,0.0,Retired
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,BEA,Haas F1 Team,19.0,13.0,0.0,Retired
2025_R23,2025,23,Qatar Grand Prix,Lusail,2025-11-30,HUL,Kick Sauber,20.0,11.0,0.0,Retired
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,VER,Red Bull Racing,1.0,1.0,25.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,PIA,McLaren,2.0,3.0,18.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,NOR,McLaren,3.0,2.0,15.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,LEC,Ferrari,4.0,5.0,12.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,RUS,Mercedes,5.0,4.0,10.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,ALO,Aston Martin,6.0,6.0,8.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,OCO,Haas F1 Team,7.0,8.0,6.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,HAM,Ferrari,8.0,16.0,4.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,HUL,Kick Sauber,9.0,18.0,2.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,STR,Aston Martin,10.0,15.0,1.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,BOR,Kick Sauber,11.0,7.0,0.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,BEA,Haas F1 Team,12.0,11.0,0.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,SAI,Williams,13.0,12.0,0.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,TSU,Red Bull Racing,14.0,10.0,0.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,ANT,Mercedes,15.0,14.0,0.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,ALB,Williams,16.0,17.0,0.0,Finished
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,HAD,Racing Bulls,17.0,9.0,0.0,Lapped
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,LAW,Racing Bulls,18.0,13.0,0.0,Lapped
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,GAS,Alpine,19.0,19.0,0.0,Lapped
2025_R24,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07,COL,Alpine,20.0,20.0,0.0,Lapped
